,Código municipio,Municipio,2009_1,2013_2,2009_3,2009_4,2013_5,2009_6,2013_7,2009_8,2013_9,2013_10,2013_11,2013_12,2014_13,2013_14,2013_15,2013_16,2009_17,2001,2013_19,2014_20,2013_21,2005_22,2005_23,2011_24,2013_25,2005_26,2011_27,2013_28,2013_29,2013_30,2013_31,2013_32,2013_33,2013_34,2013_35,2013_36,2013_37,2013_38,2013_39,2013_40,2010_41,2011_42,2011_43,2013_44,2013_45,2013_46,2011_47,2013_48,2013_49,2011_50,2013_51,2009_52,2013_53,2013_54,2005_55,2010_56,2013_57,2009_58,2009_59,2013_60,2013_61,2006,2007,2013_64,2011,2013,2009_67,2015_partic,estado_animo,satisfaccion_ocio,valor_vida,satisfaccion_vida
0,48001,Abadiño,43.75,"7,49","0,00","185,36","32,30","0,00","5,83","0,00","3,00","98,90","0,00","4,14","176,79","8,96","5,48","207,05","43,75","88,98","22,93","2,66","2,68","212,71","44,28","98,55","3,58","43,85","73,80","44,78","54,63","15,93","12,24","19,00","6,75","62,01","5,88","16,04","-77,67","9,33","-77,67","0,73","20,38","9,34","0,00","21,77","57,59","17,56","94,05","4,97","7.458,00","66,02","1,07","185,36","-3,61","4,24","1,16","53,27","90,00","8,75","10,40","10,96","4,14","0,88","12,94","6,60","13,36","8,26","8,50",2,1,2,2,1
1,20001,Abaltzisketa,25.0,"3,03","0,00","269,94","39,60","0,00","22,29","0,00","3,00","99,18","0,00","-9,09","152,31","0,00","0,00","28,80","25,00","100,00","55,94","0,00","0,00","261,93","49,18","0,00","0,00","52,75","71,60","48,48","73,68","16,67","5,13","2,56","41,03","51,28","18,18","19,39","717,01","0,00","717,01","0,83","12,46","0,00","0,00","16,49","49,10","13,62","100,00","2,73","330,00","74,44","0,00","269,94","0,00","0,24","0,18","53,48","107,50","103,45","92,02","0,00","-9,09","6,53","10,73","17,44","21,29","25,48","14,93",2,2,1,1,2
2,48002,Abanto y Ciérvana-Abanto Zierbena,30.77,"12,65","0,00","250,51","39,70","0,00","2,89","9,77","3,00","99,45","0,00","-0,62","178,40","7,71","3,81","603,09","30,77","94,70","26,77","3,11","3,07","480,39","92,71","84,95","3,53","42,44","67,20","51,22","52,23","15,87","20,29","13,43","2,19","64,09","4,94","14,52","45,68","6,19","45,68","0,76","4,53","0,00","60,04","23,01","58,27","16,39","84,89","2,07","9.758,00","80,36","1,55","250,51","-2,88","12,12","2,16","35,68","78,20","8,60","14,60","8,33","-0,62","0,82","8,60","6,18","11,36","27,56","18,13",2,1,2,2,1
3,20002,Aduna,80.0,"56,03","0,00","326,34","25,80","46,62","17,81","0,00","1,00","99,18","0,00","30,17","282,51","2,16","2,16","65,01","80,00","100,00","32,95","0,00","0,00","301,70","39,12","0,00","3,85","52,75","66,10","64,66","59,23","12,91","14,41","30,51","7,63","47,46","12,93","21,23","227,42","0,00","227,42","1,75","8,85","0,00","0,00","21,61","59,90","17,71","100,00","1,75","457,00","81,70","0,00","326,34","-4,31","4,44","3,71","67,00","112,90","5,03","37,30","32,33","30,17","1,59","8,34","34,02","16,82","9,81","24,10",2,2,1,1,2
4,20016,Aia,33.33,"10,30","0,00","114,60","31,50","0,00","4,88","4,98","2,00","100,00","27,52","3,92","154,29","3,43","2,94","37,02","33,33","98,11","50,95","4,88","4,91","331,52","64,61","63,16","2,06","28,60","73,40","40,22","65,15","15,75","12,08","17,45","36,58","33,89","14,22","18,25","161,45","4,90","161,45","0,76","371,13","0,00","60,13","15,27","54,52","18,67","100,00","4,17","2.038,00","75,42","0,00","114,60","8,34","0,88","0,73","51,55","109,30","4,49","9,97","15,20","3,92","3,98","20,39","23,37","22,76","13,72","14,97",2,2,1,1,2
5,20003,Aizarnazabal,20.0,"1,29","0,00","338,98","38,70","0,00","9,71","0,00","3,00","100,00","0,00","15,52","205,97","7,76","2,59","117,56","20,00","96,88","26,94","12,90","0,00","198,13","24,91","0,00","4,26","28,80","73,40","24,58","53,69","11,95","8,00","20,00","22,67","49,33","6,47","20,39","154,71","0,00","154,71","0,73","76,40","0,00","0,00","21,08","49,92","14,10","100,00","10,39","770,00","75,94","0,00","338,98","-5,17","4,52","4,62","37,85","110,50","4,88","16,95","24,58","15,52","4,53","22,03","39,49","8,09","24,05","40,98",2,2,1,1,2
6,48911,Ajangiz,66.67,"10,94","0,00","64,44","49,00","0,00","10,41","88,89","3,00","100,00","0,00","0,00","115,58","0,00","0,00","63,20","66,67","100,00","3,74","0,00","0,00","249,98","33,18","0,00","0,00","41,51","72,10","39,39","63,64","21,56","7,69","11,54","26,92","53,85","6,56","14,22","222,98","0,00","222,98","0,72","41,48","0,00","0,00","21,59","63,52","26,55","100,00","0,67","450,00","75,12","0,00","64,44","13,13","1,95","4,25","53,70","130,90","9,32","33,33","8,75","0,00","10,03","15,05","4,65","13,86","28,78","32,79",1,1,2,2,1
7,20004,Albiztur,66.67,"12,31","0,00","215,87","43,20","31,75","18,81","0,00","3,00","99,18","0,00","15,38","202,16","0,00","0,00","25,41","66,67","98,86","52,11","0,00","0,00","359,25","63,51","0,00","14,29","52,75","71,80","30,77","68,59","19,25","11,63","16,28","27,91","44,19","18,46","17,70","192,53","0,00","192,53","1,13","35,26","0,00","0,00","18,92","51,35","18,15","91,67","0,93","322,00","84,13","0,00","215,87","-3,08","0,66","0,39","68,91","120,10","1,79","3,17","18,46","15,38","3,93","6,95","9,90","25,15","28,98","19,61",2,2,1,1,2
8,20005,Alegia,59.64,"21,14","0,00","360,57","45,90","11,43","6,03","14,29","3,00","99,18","0,00","0,00","161,17","10,29","2,29","225,42",60.61,"95,00","56,39","5,74","5,69","301,24","43,29","0,00","5,71","52,75","59,90","35,43","65,97","18,62","15,94","16,67","7,25","60,14","6,86","17,14","87,39","5,73","87,39","0,62","0,00","0,00","0,00","18,92","55,62","16,83","100,00","7,46","1.756,00","84,16","0,00","360,57","6,86","2,52","0,13","72,56","89,50",19.96,36.58,"8,57","0,00","1,55","5,86","8,93","17,68","24,06","7,25",2,2,1,1,2
9,1001,Alegría-Dulantzi,75.0,"5,87","0,00","128,96","24,10","0,00","3,39","0,00","3,00","100,00","0,00","7,59","129,90","4,14","1,73","144,44","75,00","91,30","42,25","3,47","0,00","269,73","13,71","100,00","4,69","21,02","78,50","24,84","55,05","9,23","17,93","12,50","5,43","64,13","3,11","22,47","64,28","6,84","64,28","0,68","8,56","0,00","95,06","20,75","65,36","22,12","96,53","8,43","2.870,00","82,56","0,00","128,96","10,70","5,76","57,99","33,57","112,30","9,94","47,90","11,73","7,59","4,55","15,25","68,13","11,93","8,14","8,85",2,2,2,2,2
10,20006,Alkiza,0.0,"5,31","0,00","201,13","41,60","0,00","27,69","0,00","3,00","99,18","0,00","2,65","238,20","5,31","2,65","30,89","0,00","97,67","100,00","0,00","0,00","261,52","61,54","0,00","9,52","52,75","69,30","18,57","63,09","13,68","8,33","5,56","44,44","41,67","5,31","22,89","20,36","0,00","20,36","0,82","44,82","0,00","0,00","20,95","55,74","17,23","100,00","2,63","380,00","86,54","0,00","201,13","-5,31","0,31","0,25","70,42","139,40","12,50","14,16","7,96","2,65","4,66","8,33","39,19","12,74","21,25","13,70",2,2,1,1,2
11,48912,Alonsotegi,87.5,"6,00","0,00","318,25","46,60","0,00","2,98","8,84","3,00","99,45","0,00","1,41","177,31","7,76","2,47","139,95","87,50","91,09","50,71","3,50","0,00","514,30","91,62","0,00","4,60","37,68","64,40","32,80","59,81","20,91","16,02","16,45","6,49","61,04","7,76","13,55","-3,31","10,55","-3,31","0,57","4,26","0,00","0,00","18,00","54,15","17,65","100,00","4,21","2.827,00","83,38","0,00","318,25","1,76","2,10","0,28","47,57","77,00","6,86","10,96","8,82","1,41","3,32","6,02","6,36","14,46","33,05","11,73",2,1,2,2,1
12,20906,Altzaga,100.0,"0,00","0,00","213,84","47,00","62,89","0,00","0,00","3,00","99,18","0,00","18,18","174,55","0,00","0,00","68,33","100,00","100,00","100,00","0,00","0,00","213,68","36,01","0,00","0,00","38,96","68,80","24,24","76,34","15,85","23,53","0,00","29,41","47,06","12,12","24,39","2,11","0,00","2,11","0,62","50,00","0,00","0,00","16,18","61,03","25,00","100,00","3,05","164,00","82,09","0,00","213,84","12,12","1,58","3,20","60,40","140,70","163,16","389,94","18,18","18,18","2,40","11,68","23,31","20,55","38,89","54,05",2,2,1,1,2
13,20007,Altzo,80.0,"7,41","0,00","221,11","46,30","25,13","27,40","50,25","3,00","99,18","0,00","-7,41","138,58","0,00","0,00","41,61","80,00","98,82","27,34","0,00","0,00","382,39","54,38","0,00","7,69","52,75","66,50","46,91","63,60","11,25","16,33","18,37","18,37","46,94","2,47","21,76","174,23","0,00","174,23","0,96","0,00","0,00","0,00","19,60","62,46","21,59","92,50","3,67","409,00","83,65","0,00","221,11","-14,81","0,78","0,41","69,08","143,30","4,40","10,05","7,41","-7,41","2,19","6,10","27,81","21,11","25,56","32,61",2,2,1,1,2
14,20008,Amezketa,100.0,"4,12","0,00","25,15","45,60","10,06","11,49","0,00","2,00","99,18","0,00","-1,03","156,83","5,15","0,00","47,07","100,00","98,47","46,22","10,62","0,00","262,09","28,46","0,00","5,88","45,39","63,40","26,80","67,59","20,78","21,24","12,39","38,05","28,32","7,22","16,15","231,64","10,33","231,64","0,94","12,37","0,00","0,00","15,08","39,90","12,11","98,28","4,94","972,00","66,84","0,00","25,15","4,12","0,86","0,19","62,86","98,60","33,33","67,40","6,19","-1,03","5,10","9,31","-1,12","20,40","31,30","20,98",2,2,1,1,2
15,48003,Amorebieta-Etxano,44.0,"8,33","20,35","170,07","34,00","1,67","1,72","3,73","3,00","98,90","18,55","-0,27","134,91","11,66","8,49","317,34","44,00","76,28","28,18","3,20","1,61","276,20","65,74","85,03","4,73","43,85","75,70","23,15","59,58","17,96","16,31","8,89","3,77","71,03","6,34","14,95","13,72","4,84","13,72","0,62","7,44","0,00","89,83","19,31","60,81","21,42","79,93","8,44","18.650,00","61,53","1,18","170,07","-2,26","6,54","0,19","64,44","91,20","5,87","6,90","8,49","-0,27","0,83","5,99","13,73","9,67","17,61","9,14",2,1,2,2,1
16,48004,Amoroto,66.67,"9,76","0,00","183,57","41,20","0,00","0,00","72,46","3,00","100,00","0,00","9,76","167,91","2,44","2,44","30,78","66,67","98,04","20,72","0,00","0,00","244,78","43,18","0,00","14,29","42,00","68,90","36,59","65,43","20,65","10,00","5,00","50,00","35,00","12,20","14,43","66,98","0,00","66,98","0,87","24,21","0,00","0,00","15,19","49,72","16,30","100,00","1,49","402,00","70,45","0,00","183,57","-2,44","0,88","0,47","83,26","166,00","24,73","55,56","24,39","9,76","16,41","31,58","6,35","18,58","26,37","30,30",2,1,2,2,1
17,1002,Amurrio,85.71,"7,36","33,30","206,57","34,30","1,99","3,52","8,16","2,00","100,00","5,15","2,36","195,50","10,11","6,48","105,49","85,71","83,52","28,53","3,90","2,96","481,64","27,11","86,57","4,84","43,32","73,60","30,52","54,65","18,54","12,19","9,30","12,69","65,83","5,69","12,73","95,27","8,79","95,27","0,67","6,09","0,40","34,04","20,56","59,69","19,66","73,78","6,79","10.139,00","56,50","1,17","206,57","0,79","2,78","2,27","57,84","96,30","12,08","29,85","10,70","2,36","7,14","19,29","6,11","14,12","18,85","10,69",2,2,2,2,2
18,20009,Andoain,21.21,"11,75","19,07","133,82","36,70","0,68","1,98","3,41","3,00","100,00","18,44","2,12","173,55","9,42","5,26","538,07","21,21","86,94","40,60","4,09","1,37","335,49","55,82","86,73","4,58","57,28","71,40","15,84","61,37","19,86","18,13","9,62","3,79","68,46","4,51","14,78","31,29","8,19","31,29","0,60","0,82","0,00","40,21","20,24","56,99","17,27","75,96","4,15","14.630,00","71,90","1,43","133,82","-0,48","5,40","1,35","57,48","79,60","26,37","19,64","9,97","2,12","1,20","10,67","5,36","9,78","19,56","8,51",2,2,1,1,2
19,20010,Anoeta,100.0,"5,31","0,00","156,22","35,20","5,41","6,00","0,00","3,00","99,18","0,00","5,84","154,85","9,56","4,78","456,59","100,00","91,41","37,45","5,10","0,00","224,91","31,99","0,00","5,97","52,75","68,10","46,20","58,24","14,48","12,33","11,64","8,22","67,81","6,37","17,25","-144,03","5,28","-144,03","0,74","3,82","0,00","0,00","21,31","55,98","17,12","96,71","5,34","1.872,00","85,10","0,00","156,22","9,03","5,44","0,00","53,66","82,70","4,12","5,41","10,62","5,84","0,48","4,15","5,29","10,72","10,41","9,38",2,2,1,1,2
20,20011,Antzuola,59.64,"16,43","0,00","261,92","35,00","9,25","4,82","14,81","3,00","98,90","0,00","6,39","159,45","7,76","3,65","78,97",60.61,"94,17","24,34","4,56","0,00","287,23","77,31","75,00","3,60","31,45","71,90","23,28","64,46","18,09","16,18","9,56","12,50","61,76","4,11","17,72","63,79","9,12","63,79","0,67","5,49","0,00","20,15","23,65","65,22","21,89","100,00","3,88","2.189,00","63,14","0,00","261,92","5,93","1,01","0,11","80,58","95,90","10,99","13,88","12,32","6,39","8,65","7,81","14,55","17,31","11,88","17,86",2,2,1,1,2
21,48005,Arakaldo,28.57,"43,80","0,00","892,86","41,30","0,00","0,00","0,00","2,00","100,00","0,00","14,60","366,42","7,30","14,60","47,79","28,57","100,00","44,80","0,00","76,92","293,96","64,37","0,00","0,00","48,71","59,40","94,89","78,08","19,23","18,18","18,18","9,09","54,55","7,30","21,54","85,64","0,00","85,64","0,90","257,81","0,00","0,00","26,55","63,72","19,47","100,00","3,08","130,00","85,71","0,00","892,86","0,00","5,29","6,15","79,62","109,80","2,84","35,71","14,60","14,60","1,05","9,55","38,30","16,13","34,72","100,00",1,1,2,2,1
22,20012,Arama,33.33,"87,56","0,00","435,78","33,10","0,00","14,32","0,00",3,"99,18","0,00","0,00","148,54","18,43","18,43","159,56","33,33","100,00","28,82","0,00","46,08","264,50","69,44","0,00","0,00","30,80","67,80","59,91","83,90","20,28","12,00","4,00","16,00","68,00","9,22","19,35","1.031,77","0,00","1.031,77","1,46","0,00","0,00","0,00","23,56","65,97","23,56","92,86","8,76","217,00","88,76","0,00","435,78","36,87","4,41","1,54","60,00","138,80","42,42","64,22","9,22","0,00","0,70","9,98","30,72","10,84","23,81","47,62",1,2,1,1,2
23,1003,Aramaio,66.67,"8,75","0,00","66,80","38,40","0,00","7,74","0,00","3,00","98,90","0,00","0,00","150,09","2,69","0,00","18,92","66,67","95,61","48,04","6,59","0,00","293,72","14,87","0,00","6,98","31,45","68,90","13,47","66,78","19,65","8,33","8,33","35,42","47,92","6,73","17,04","131,96","13,53","131,96","0,86","18,72","0,00","0,00","23,08","63,62","24,54","100,00","2,28","1.491,00","89,22","0,00","66,80","4,71","0,21","0,88","77,66","118,20","4,50","3,34","8,08","0,00","9,78","9,21","0,13","15,33","14,26","16,95",2,2,2,2,2
24,48006,Arantzazu,50.0,"21,51","0,00","461,54","41,70","0,00","20,20","0,00","3,00","98,90","0,00","21,51","173,55","0,00","0,00","102,82","50,00","87,14","50,00","0,00","0,00","254,66","63,14","0,00","0,00","27,94","68,50","24,19","56,22","18,41","0,00","11,76","11,76","76,47","5,38","15,11","229,63","0,00","229,63","0,72","0,00","0,00","0,00","25,00","69,14","25,00","100,00","4,67","364,00","91,98","0,00","461,54","0,00","2,82","2,37","64,21","121,00","1,02","3,08","29,57","21,51","0,14","6,99","27,72","17,68","38,80","50,00",1,1,2,2,1
25,48093,Areatza,37.5,"4,92","0,00","302,98","35,20","8,76","3,64","0,00","3,00","98,90","21,09","0,00","180,17","9,02","1,64","134,54","37,50","95,93","60,75","8,37","0,00","363,30","51,41","0,00","7,69","58,78","64,70","17,23","63,16","18,26","12,35","3,70","16,05","67,90","10,66","17,03","126,17","16,52","126,17","0,61","104,33","0,00","0,00","19,25","60,59","22,18","100,00","11,00","1.227,00","80,55","0,00","302,98","-22,97","1,21","0,44","89,56","95,90","21,21","18,39","10,66","0,00","0,68","10,20","19,47","21,33","18,22","21,39",1,1,2,2,1
26,20013,Aretxabaleta,13.33,"2,01","14,80","161,04","31,90","1,49","2,53","9,25","3,00","98,90","0,00","1,72","155,33","8,47","4,31","258,00","13,33","77,69","31,74","2,87","0,00","306,64","76,58","80,22","5,12","24,50","79,10","17,23","62,03","18,47","14,83","13,40","5,98","65,79","5,03","15,90","70,19","7,15","70,19","0,61","1,78","1,75","136,11","21,67","64,47","22,47","89,73","4,91","6.930,00","72,44","0,71","161,04","5,31","2,46","0,07","51,17","87,60","24,31","18,36","9,19","1,72","7,74","4,65","10,97","12,37","13,68","6,11",2,2,1,1,2
27,1006,Armiñón,100.0,"139,34","0,00","195,56","47,80","0,00","0,00","0,00","3,00","98,36","0,00","20,49","188,98","0,00","0,00","18,33","100,00","100,00","24,64","0,00","0,00","808,64","9,46","0,00","0,00","54,32","68,20","73,77","50,96","15,61","8,00","16,00","24,00","52,00","12,30","16,03","8,13","0,00","8,13","0,98","0,00","0,00","0,00","23,68","63,68","17,37","95,00","5,06","237,00","86,67","0,00","195,56","8,20","2,34","89,53","8,40","145,40","16,67","177,78","20,49","20,49","0,96","18,61","39,41","21,17","31,17","62,50",2,2,2,2,2
28,1037,Arraia-Maeztu,31.25,"40,11","0,00","494,35","46,10","0,00","9,12","70,62","2,00","98,36","0,00","-11,07","195,08","5,53","2,77","5,95","31,25","98,53","75,36","0,00","13,68","285,43","18,95","0,00","7,69","48,45","67,90","42,88","62,81","24,90","8,79","7,69","42,86","40,66","6,92","11,63","76,76","14,01","76,76","0,96","65,10","0,00","0,00","21,60","55,14","17,07","100,00","3,69","731,00","73,73","0,00","494,35","-1,38","0,57","15,90","61,80","110,50","4,42","42,37","11,07","-11,07","15,21","22,31","-0,95","18,18","22,84","285,71",1,2,2,2,2
29,48009,Arrankudiaga,83.33,"23,74","0,00","510,87","44,20","0,00","0,00","21,74","1,00","100,00","0,00","-8,26","167,30","2,06","1,03","42,50","83,33","98,61","40,53","0,00","0,00","264,86","25,21","0,00","5,56","37,68","69,70","52,63","63,11","18,26","12,00","23,20","5,60","59,20","6,19","16,39","42,78","0,00","42,78","0,91","9,65","0,00","0,00","19,24","64,63","25,23","94,12","1,24","964,00","83,33","0,00","510,87","3,10","2,45","0,70","73,42","113,20","13,19","46,74","3,10","-8,26","4,07","10,49","24,39","17,57","29,93","35,21",1,1,2,2,1
30,20055,Arrasate/Mondragón,48.39,"5,35","11,10","181,73","37,10","2,27","2,72","6,77","3,00","98,90","20,90","-1,77","156,62","12,15","7,89","669,23","48,39","74,03","19,19","3,63","1,36","339,55","50,91","100,00","6,16","17,30","72,80","20,45","62,62","22,23","13,16","8,89","3,13","74,82","5,58","12,48","109,34","6,80","109,34","0,61","6,78","0,91","29,57","20,39","59,44","20,34","66,26","5,66","22.051,00","44,93","1,41","181,73","2,90","7,94","0,67","64,64","81,90","17,61","15,95","8,43","-1,77","5,87","3,50","-4,48","11,94","15,67","5,73",2,2,1,1,2
31,48914,Arratzu,50.0,"15,27","0,00","142,48","43,30","0,00","0,00","0,00","3,00","100,00","0,00","7,63","118,40","0,00","0,00","38,51","50,00","100,00","36,30","0,00","0,00","156,96","43,90","0,00","30,00","41,51","68,80","20,36","59,92","21,71","21,88","0,00","28,12","50,00","5,09","13,18","-163,13","0,00","-163,13","0,75","0,00","0,00","0,00","17,33","61,36","28,12","92,86","3,10","387,00","91,71","0,00","142,48","-2,54","0,67","3,85","70,89","140,60","7,46","13,19","17,81","7,63","11,27","16,29","6,61","24,24","25,25","76,92",1,1,2,2,1
32,1008,Arratzua-Ubarrundia,50.0,"62,75","0,00","741,51","44,40","0,00","0,00","65,72","3,00","100,00","0,00","0,00","155,05","1,01","4,05","17,10","50,00","100,00","47,67","0,00","20,39","286,61","10,84","92,86","10,71","44,45","71,10","73,89","51,39","14,58","8,08","6,06","22,22","63,64","13,16","13,97","123,81","0,00","123,81","1,03","0,00","0,00","101,45","23,08","66,35","21,69","85,19","2,24","981,00","84,39","0,00","741,51","-5,06","1,49","33,61","28,75","157,00","9,05","65,72","5,06","0,00","2,43","10,38","36,82","15,11","29,92","62,99",2,2,2,2,2
33,48010,Arrieta,100.0,"12,52","0,00","62,72","48,60","0,00","5,41","0,00","3,00","100,00","0,00","0,00","271,69","0,00","0,00","37,33","100,00","100,00","100,00","0,00","0,00","250,78","78,67","0,00","12,50","54,47","68,20","26,83","61,72","19,45","7,69","5,13","38,46","48,72","3,58","14,31","69,26","0,00","69,26","0,90","0,00","0,00","0,00","16,33","61,22","25,92","100,00","4,59","545,00","87,45","0,00","62,72","5,37","0,75","0,14","64,69","126,50","9,43","17,92","8,94","0,00","11,77","20,11","7,92","19,54","26,21","59,52",1,1,2,2,1
34,48011,Arrigorriaga,57.14,"3,64","0,00","2,02","33,40","1,62","2,80","1,70","3,00","100,00","39,53","2,42","173,57","7,19","3,64","765,72","57,14","71,15","38,91","2,43","1,62","297,26","40,09","96,97","3,46","35,41","71,70","25,29","55,82","15,12","16,21","13,93","0,91","68,95","5,17","15,82","11,58","4,85","11,58","0,58","14,15","0,00","71,39","17,39","61,00","21,44","94,45","4,17","12.374,00","84,16","1,54","2,02","-1,70","6,74","1,56","61,38","84,80","20,53","15,13","8,73","2,42","1,92","6,86","7,46","7,70","17,32","12,21",2,1,2,2,1
35,48023,Artea,40.0,"6,51","0,00","442,11","39,60","0,00","0,00","5,26","3,00","98,90","72,42","0,00","170,88","2,60","2,60","61,69","40,00","99,22","30,08","13,02","13,16","288,81","45,82","0,00","4,35","49,43","72,60","44,27","58,66","16,97","12,00","20,00","10,67","57,33","7,81","15,79","91,62","0,00","91,62","0,79","43,42","0,00","0,00","19,82","69,67","26,58","100,00","7,11","760,00","89,31","0,00","442,11","3,91","2,76","1,94","74,44","111,00","12,17","30,26","10,42","0,00","0,82","9,01","15,68","16,28","25,52","36,36",1,1,2,2,1
36,48008,Artzentales,60.0,"9,66","0,00","104,25","67,00","0,00","4,99","0,00","2,00","100,00","0,00","-1,38","457,23","2,76","1,38","19,89","60,00","100,00","72,48","0,00","0,00","297,82","87,41","100,00","5,26","47,61","60,00","41,38","57,24","22,12","16,87","3,61","44,58","34,94","6,90","10,99","21,75","0,00","21,75","0,91","70,08","32,89","0,00","20,66","59,73","18,10","95,00","2,88","728,00","82,27","0,00","104,25","-13,79","0,39","0,00","59,97","121,90","10,26","21,95","8,28","-1,38","13,98","23,24","9,31","10,83","54,24","47,06",1,1,2,2,1
37,1004,Artziniega,60.0,"10,96","0,00","297,03","39,00","0,00","8,02","0,00","1,00","100,00","0,00","2,19","183,03","6,03","2,74","67,55","60,00","88,89","44,22","5,47","5,46","360,66","22,30","98,08","3,57","65,34","66,00","27,40","54,34","15,39","16,15","6,15","20,00","57,69","7,12","16,43","33,89","5,50","33,89","0,70","7,60","0,00","189,09","21,66","67,02","21,78","97,38","4,26","1.832,00","77,74","0,00","297,03","1,10","2,21","0,73","57,34","100,30","9,78","34,10","10,41","2,19","14,92","23,27","32,66","11,22","13,23","14,87",2,2,2,2,2
38,1009,Asparrena,82.61,"9,03","0,00","353,57","48,80","0,00","8,46","0,00","2,00","100,00","12,77","3,01","576,65","4,21","2,41","25,71","82,61","98,15","22,78","6,07","11,97","631,71","34,33","66,67","4,26","52,03","67,40","26,47","59,75","18,49","9,92","18,32","19,85","51,91","10,23","15,08","186,36","6,05","186,36","0,78","29,69","0,00","38,34","19,57","51,86","15,05","98,23","7,78","1.671,00","59,00","0,00","353,57","-1,81","1,83","25,67","53,44","103,60","3,97","29,76","10,83","3,01","2,76","29,89","5,96","17,48","30,75","46,22",2,2,2,2,2
39,20014,Asteasu,85.71,"5,93","0,00","293,28","40,70","6,79","5,50","20,37","3,00","99,18","0,00","2,64","154,74","5,93","2,64","89,69","85,71","98,28","35,37","6,56","0,00","288,53","28,58","66,67","8,06","52,75","62,40","20,42","67,92","15,27","10,90","24,64","20,85","43,60","5,27","21,08","77,09","6,57","77,09","0,88","12,07","0,00","26,32","19,39","52,21","16,14","100,00","3,50","1.513,00","76,05","0,00","293,28","5,27","2,10","0,71","44,20","112,80","28,10","81,47","9,22","2,64","4,16","10,74","14,88","15,05","17,68","6,87",2,2,1,1,2
40,20903,Astigarraga,60.0,"7,38","0,00","328,10","30,30","2,12","4,74","2,97","3,00","100,00","0,00","9,04","178,89","10,15","8,49","442,74","60,00","94,24","46,36","1,76","1,89","259,92","39,70","46,67","2,21","44,00","75,30","32,10","52,37","11,69","16,09","20,00","3,91","60,00","7,93","19,29","119,56","10,84","119,56","0,87","9,96","0,00","25,21","21,85","66,29","23,23","99,51","5,88","5.304,00","80,73","1,26","328,10","9,78","8,48","7,04","42,70","86,90","15,46","32,70","14,94","9,04","6,68","10,46","34,24","17,77","13,43","11,75",2,2,1,1,2
41,20015,Ataun,50.0,"1,77","209,46","264,67","46,80","17,96","7,27","0,00","2,00","99,18","0,00","5,32","154,66","4,73","2,37","28,84","50,00","96,28","78,88","5,97","5,95","234,99","30,78","0,00","5,41","54,60","63,90","18,33","74,56","21,71","13,49","1,59","35,71","49,21","4,73","18,02","358,26","5,88","358,26","0,68","4,79","0,00","0,00","20,64","56,98","21,20","99,21","3,81","1.681,00","87,12","0,00","264,67","3,55","0,42","0,12","81,99","104,70","19,63","25,15","15,38","5,32","5,06","12,21","11,03","22,52","27,54","18,87",1,2,1,1,2
42,48091,Atxondo,11.76,"3,60","0,00","165,39","42,80","13,96","4,27","6,98","3,00","98,90","22,50","-0,72","176,56","5,04","1,44","59,36","11,76","93,30","25,76","7,26","0,00","203,00","20,63","0,00","2,86","43,85","68,60","30,22","50,98","17,10","8,25","16,49","19,59","55,67","9,35","12,91","45,82","7,18","45,82","0,79","32,19","0,00","0,00","19,12","52,08","16,44","100,00","3,97","1.386,00","75,28","0,00","165,39","-5,76","1,43","0,78","66,03","103,30","1,21","2,79","7,19","-0,72","0,76","15,82","-4,48","13,64","13,93","22,22",2,1,2,2,1
43,48070,Aulesti,75.0,"9,22","0,00","286,76","54,40","14,71","12,08","88,24","3,00","100,00","0,00","0,00","176,27","3,07","0,00","25,37","75,00","98,21","62,09","0,00","0,00","276,49","76,53","0,00","18,18","42,00","66,20","26,11","84,62","28,70","19,61","13,73","23,53","43,14","6,14","13,73","61,31","15,29","61,31","0,96","0,00","0,00","0,00","20,30","55,24","19,13","100,00","1,08","648,00","76,23","1,53","286,76","-10,75","0,45","0,32","80,51","116,90","48,51","72,06","10,75","0,00","16,26","25,21","-0,92","16,62","27,42","10,42",1,1,2,2,1
44,1010,Ayala/Aiara,66.67,"9,89","0,00","327,91","43,10","0,00","0,00","0,00","3,00","100,00","0,00","2,05","242,92","2,73","1,02","20,79","66,67","98,03","45,53","3,42","0,00","341,19","18,98","83,78","1,72","46,62","73,70","25,58","61,62","16,18","9,44","12,94","42,31","35,31","5,12","18,60","85,14","0,00","85,14","0,87","44,79","20,56","29,05","21,59","62,55","21,99","99,51","1,74","2.935,00","83,16","0,00","327,91","1,36","0,87","1,03","52,92","128,60","3,31","15,21","10,57","2,05","9,97","19,22","31,26","18,15","25,45","4,21",2,2,2,2,2
45,20018,Azpeitia,88.89,"4,95","0,00","240,75","35,90","2,10","2,20","4,40","2,00","95,07","0,00","1,86","157,46","16,02","11,76","209,52","88,89","83,27","39,75","3,41","2,07","281,17","34,38","95,92","4,36","22,20","76,50","22,69","65,91","18,57","13,10","10,57","8,63","67,71","4,95","16,52","154,07","8,92","154,07","0,66","10,73","0,83","33,01","15,70","54,59","19,45","75,06","6,27","14.509,00","43,43","1,30","240,75","0,69","2,78","0,45","64,41","103,60","11,45","15,73","11,00","1,86","8,67","13,39","4,70","17,25","13,35","7,50",2,2,1,1,2
