,2009_1,2013_2,2009_3,2009_4,2013_5,2009_6,2013_7,2009_8,2013_9,2013_10,2013_11,2013_12,2014_13,2013_14,2013_15,2013_16,2009_17,2001,2013_19,2014_20,2013_21,2005_22,2005_23,2011_24,2013_25,2005_26,2011_27,2013_28,2013_29,2013_30,2013_31,2013_32,2013_33,2013_34,2013_35,2013_36,2013_37,2013_38,2013_39,2013_40,2010_41,2011_42,2011_43,2013_44,2013_45,2013_46,2011_47,2013_48,2013_49,2011_50,2013_51,2009_52,2013_53,2013_54,2005_55,2010_56,2013_57,2009_58,2009_59,2013_60,2013_61,2006,2007,2013_64,2011,2013,2009_67
0,43.75,7.49,0.0,185.36,32.3,0.0,5.83,0.0,3.0,98.9,0.0,4.14,176.79,8.96,5.48,207.05,43.75,88.98,22.93,2.66,2.68,212.71,44.28,98.55,3.58,43.85,73.8,44.78,54.63,15.93,12.24,19.0,6.75,62.01,5.88,16.04,-77.67,9.33,-77.67,0.73,20.38,9.34,0.0,21.77,57.59,17.56,94.05,4.97,7458.0,66.02,1.07,185.36,-3.61,4.24,1.16,53.27,90.0,8.75,10.4,10.96,4.14,0.88,12.94,6.6,13.36,8.26,8.5
1,25.0,3.03,0.0,269.94,39.6,0.0,22.29,0.0,3.0,99.18,0.0,-9.09,152.31,0.0,0.0,28.8,25.0,100.0,55.94,0.0,0.0,261.93,49.18,0.0,0.0,52.75,71.6,48.48,73.68,16.67,5.13,2.56,41.03,51.28,18.18,19.39,717.01,0.0,717.01,0.83,12.46,0.0,0.0,16.49,49.1,13.62,100.0,2.73,330.0,74.44,0.0,269.94,0.0,0.24,0.18,53.48,107.5,103.45,92.02,0.0,-9.09,6.53,10.73,17.44,21.29,25.48,14.93
2,30.77,12.65,0.0,250.51,39.7,0.0,2.89,9.77,3.0,99.45,0.0,-0.62,178.4,7.71,3.81,603.09,30.77,94.7,26.77,3.11,3.07,480.39,92.71,84.95,3.53,42.44,67.2,51.22,52.23,15.87,20.29,13.43,2.19,64.09,4.94,14.52,45.68,6.19,45.68,0.76,4.53,0.0,60.04,23.01,58.27,16.39,84.89,2.07,9758.0,80.36,1.55,250.51,-2.88,12.12,2.16,35.68,78.2,8.6,14.6,8.33,-0.62,0.82,8.6,6.18,11.36,27.56,18.13
3,80.0,56.03,0.0,326.34,25.8,46.62,17.81,0.0,1.0,99.18,0.0,30.17,282.51,2.16,2.16,65.01,80.0,100.0,32.95,0.0,0.0,301.7,39.12,0.0,3.85,52.75,66.1,64.66,59.23,12.91,14.41,30.51,7.63,47.46,12.93,21.23,227.42,0.0,227.42,1.75,8.85,0.0,0.0,21.61,59.9,17.71,100.0,1.75,457.0,81.7,0.0,326.34,-4.31,4.44,3.71,67.0,112.9,5.03,37.3,32.33,30.17,1.59,8.34,34.02,16.82,9.81,24.1
4,33.33,10.3,0.0,114.6,31.5,0.0,4.88,4.98,2.0,100.0,27.52,3.92,154.29,3.43,2.94,37.02,33.33,98.11,50.95,4.88,4.91,331.52,64.61,63.16,2.06,28.6,73.4,40.22,65.15,15.75,12.08,17.45,36.58,33.89,14.22,18.25,161.45,4.9,161.45,0.76,371.13,0.0,60.13,15.27,54.52,18.67,100.0,4.17,2038.0,75.42,0.0,114.6,8.34,0.88,0.73,51.55,109.3,4.49,9.97,15.2,3.92,3.98,20.39,23.37,22.76,13.72,14.97
5,20.0,1.29,0.0,338.98,38.7,0.0,9.71,0.0,3.0,100.0,0.0,15.52,205.97,7.76,2.59,117.56,20.0,96.88,26.94,12.9,0.0,198.13,24.91,0.0,4.26,28.8,73.4,24.58,53.69,11.95,8.0,20.0,22.67,49.33,6.47,20.39,154.71,0.0,154.71,0.73,76.4,0.0,0.0,21.08,49.92,14.1,100.0,10.39,770.0,75.94,0.0,338.98,-5.17,4.52,4.62,37.85,110.5,4.88,16.95,24.58,15.52,4.53,22.03,39.49,8.09,24.05,40.98
6,66.67,10.94,0.0,64.44,49.0,0.0,10.41,88.89,3.0,100.0,0.0,0.0,115.58,0.0,0.0,63.2,66.67,100.0,3.74,0.0,0.0,249.98,33.18,0.0,0.0,41.51,72.1,39.39,63.64,21.56,7.69,11.54,26.92,53.85,6.56,14.22,222.98,0.0,222.98,0.72,41.48,0.0,0.0,21.59,63.52,26.55,100.0,0.67,450.0,75.12,0.0,64.44,13.13,1.95,4.25,53.7,130.9,9.32,33.33,8.75,0.0,10.03,15.05,4.65,13.86,28.78,32.79
7,66.67,12.31,0.0,215.87,43.2,31.75,18.81,0.0,3.0,99.18,0.0,15.38,202.16,0.0,0.0,25.41,66.67,98.86,52.11,0.0,0.0,359.25,63.51,0.0,14.29,52.75,71.8,30.77,68.59,19.25,11.63,16.28,27.91,44.19,18.46,17.7,192.53,0.0,192.53,1.13,35.26,0.0,0.0,18.92,51.35,18.15,91.67,0.93,322.0,84.13,0.0,215.87,-3.08,0.66,0.39,68.91,120.1,1.79,3.17,18.46,15.38,3.93,6.95,9.9,25.15,28.98,19.61
8,59.64,21.14,0.0,360.57,45.9,11.43,6.03,14.29,3.0,99.18,0.0,0.0,161.17,10.29,2.29,225.42,60.61,95.0,56.39,5.74,5.69,301.24,43.29,0.0,5.71,52.75,59.9,35.43,65.97,18.62,15.94,16.67,7.25,60.14,6.86,17.14,87.39,5.73,87.39,0.62,0.0,0.0,0.0,18.92,55.62,16.83,100.0,7.46,1756.0,84.16,0.0,360.57,6.86,2.52,0.13,72.56,89.5,19.96,36.58,8.57,0.0,1.55,5.86,8.93,17.68,24.06,7.25
9,75.0,5.87,0.0,128.96,24.1,0.0,3.39,0.0,3.0,100.0,0.0,7.59,129.9,4.14,1.73,144.44,75.0,91.3,42.25,3.47,0.0,269.73,13.71,100.0,4.69,21.02,78.5,24.84,55.05,9.23,17.93,12.5,5.43,64.13,3.11,22.47,64.28,6.84,64.28,0.68,8.56,0.0,95.06,20.75,65.36,22.12,96.53,8.43,2870.0,82.56,0.0,128.96,10.7,5.76,57.99,33.57,112.3,9.94,47.9,11.73,7.59,4.55,15.25,68.13,11.93,8.14,8.85
10,0.0,5.31,0.0,201.13,41.6,0.0,27.69,0.0,3.0,99.18,0.0,2.65,238.2,5.31,2.65,30.89,0.0,97.67,100.0,0.0,0.0,261.52,61.54,0.0,9.52,52.75,69.3,18.57,63.09,13.68,8.33,5.56,44.44,41.67,5.31,22.89,20.36,0.0,20.36,0.82,44.82,0.0,0.0,20.95,55.74,17.23,100.0,2.63,380.0,86.54,0.0,201.13,-5.31,0.31,0.25,70.42,139.4,12.5,14.16,7.96,2.65,4.66,8.33,39.19,12.74,21.25,13.7
11,87.5,6.0,0.0,318.25,46.6,0.0,2.98,8.84,3.0,99.45,0.0,1.41,177.31,7.76,2.47,139.95,87.5,91.09,50.71,3.5,0.0,514.3,91.62,0.0,4.6,37.68,64.4,32.8,59.81,20.91,16.02,16.45,6.49,61.04,7.76,13.55,-3.31,10.55,-3.31,0.57,4.26,0.0,0.0,18.0,54.15,17.65,100.0,4.21,2827.0,83.38,0.0,318.25,1.76,2.1,0.28,47.57,77.0,6.86,10.96,8.82,1.41,3.32,6.02,6.36,14.46,33.05,11.73
12,100.0,0.0,0.0,213.84,47.0,62.89,0.0,0.0,3.0,99.18,0.0,18.18,174.55,0.0,0.0,68.33,100.0,100.0,100.0,0.0,0.0,213.68,36.01,0.0,0.0,38.96,68.8,24.24,76.34,15.85,23.53,0.0,29.41,47.06,12.12,24.39,2.11,0.0,2.11,0.62,50.0,0.0,0.0,16.18,61.03,25.0,100.0,3.05,164.0,82.09,0.0,213.84,12.12,1.58,3.2,60.4,140.7,163.16,389.94,18.18,18.18,2.4,11.68,23.31,20.55,38.89,54.05
13,80.0,7.41,0.0,221.11,46.3,25.13,27.4,50.25,3.0,99.18,0.0,-7.41,138.58,0.0,0.0,41.61,80.0,98.82,27.34,0.0,0.0,382.39,54.38,0.0,7.69,52.75,66.5,46.91,63.6,11.25,16.33,18.37,18.37,46.94,2.47,21.76,174.23,0.0,174.23,0.96,0.0,0.0,0.0,19.6,62.46,21.59,92.5,3.67,409.0,83.65,0.0,221.11,-14.81,0.78,0.41,69.08,143.3,4.4,10.05,7.41,-7.41,2.19,6.1,27.81,21.11,25.56,32.61
14,100.0,4.12,0.0,25.15,45.6,10.06,11.49,0.0,2.0,99.18,0.0,-1.03,156.83,5.15,0.0,47.07,100.0,98.47,46.22,10.62,0.0,262.09,28.46,0.0,5.88,45.39,63.4,26.8,67.59,20.78,21.24,12.39,38.05,28.32,7.22,16.15,231.64,10.33,231.64,0.94,12.37,0.0,0.0,15.08,39.9,12.11,98.28,4.94,972.0,66.84,0.0,25.15,4.12,0.86,0.19,62.86,98.6,33.33,67.4,6.19,-1.03,5.1,9.31,-1.12,20.4,31.3,20.98
15,44.0,8.33,20.35,170.07,34.0,1.67,1.72,3.73,3.0,98.9,18.55,-0.27,134.91,11.66,8.49,317.34,44.0,76.28,28.18,3.2,1.61,276.2,65.74,85.03,4.73,43.85,75.7,23.15,59.58,17.96,16.31,8.89,3.77,71.03,6.34,14.95,13.72,4.84,13.72,0.62,7.44,0.0,89.83,19.31,60.81,21.42,79.93,8.44,18650.0,61.53,1.18,170.07,-2.26,6.54,0.19,64.44,91.2,5.87,6.9,8.49,-0.27,0.83,5.99,13.73,9.67,17.61,9.14
16,66.67,9.76,0.0,183.57,41.2,0.0,0.0,72.46,3.0,100.0,0.0,9.76,167.91,2.44,2.44,30.78,66.67,98.04,20.72,0.0,0.0,244.78,43.18,0.0,14.29,42.0,68.9,36.59,65.43,20.65,10.0,5.0,50.0,35.0,12.2,14.43,66.98,0.0,66.98,0.87,24.21,0.0,0.0,15.19,49.72,16.3,100.0,1.49,402.0,70.45,0.0,183.57,-2.44,0.88,0.47,83.26,166.0,24.73,55.56,24.39,9.76,16.41,31.58,6.35,18.58,26.37,30.3
17,85.71,7.36,33.3,206.57,34.3,1.99,3.52,8.16,2.0,100.0,5.15,2.36,195.5,10.11,6.48,105.49,85.71,83.52,28.53,3.9,2.96,481.64,27.11,86.57,4.84,43.32,73.6,30.52,54.65,18.54,12.19,9.3,12.69,65.83,5.69,12.73,95.27,8.79,95.27,0.67,6.09,0.4,34.04,20.56,59.69,19.66,73.78,6.79,10139.0,56.5,1.17,206.57,0.79,2.78,2.27,57.84,96.3,12.08,29.85,10.7,2.36,7.14,19.29,6.11,14.12,18.85,10.69
18,21.21,11.75,19.07,133.82,36.7,0.68,1.98,3.41,3.0,100.0,18.44,2.12,173.55,9.42,5.26,538.07,21.21,86.94,40.6,4.09,1.37,335.49,55.82,86.73,4.58,57.28,71.4,15.84,61.37,19.86,18.13,9.62,3.79,68.46,4.51,14.78,31.29,8.19,31.29,0.6,0.82,0.0,40.21,20.24,56.99,17.27,75.96,4.15,14630.0,71.9,1.43,133.82,-0.48,5.4,1.35,57.48,79.6,26.37,19.64,9.97,2.12,1.2,10.67,5.36,9.78,19.56,8.51
19,100.0,5.31,0.0,156.22,35.2,5.41,6.0,0.0,3.0,99.18,0.0,5.84,154.85,9.56,4.78,456.59,100.0,91.41,37.45,5.1,0.0,224.91,31.99,0.0,5.97,52.75,68.1,46.2,58.24,14.48,12.33,11.64,8.22,67.81,6.37,17.25,-144.03,5.28,-144.03,0.74,3.82,0.0,0.0,21.31,55.98,17.12,96.71,5.34,1872.0,85.1,0.0,156.22,9.03,5.44,0.0,53.66,82.7,4.12,5.41,10.62,5.84,0.48,4.15,5.29,10.72,10.41,9.38
20,59.64,16.43,0.0,261.92,35.0,9.25,4.82,14.81,3.0,98.9,0.0,6.39,159.45,7.76,3.65,78.97,60.61,94.17,24.34,4.56,0.0,287.23,77.31,75.0,3.6,31.45,71.9,23.28,64.46,18.09,16.18,9.56,12.5,61.76,4.11,17.72,63.79,9.12,63.79,0.67,5.49,0.0,20.15,23.65,65.22,21.89,100.0,3.88,2189.0,63.14,0.0,261.92,5.93,1.01,0.11,80.58,95.9,10.99,13.88,12.32,6.39,8.65,7.81,14.55,17.31,11.88,17.86
21,28.57,43.8,0.0,892.86,41.3,0.0,0.0,0.0,2.0,100.0,0.0,14.6,366.42,7.3,14.6,47.79,28.57,100.0,44.8,0.0,76.92,293.96,64.37,0.0,0.0,48.71,59.4,94.89,78.08,19.23,18.18,18.18,9.09,54.55,7.3,21.54,85.64,0.0,85.64,0.9,257.81,0.0,0.0,26.55,63.72,19.47,100.0,3.08,130.0,85.71,0.0,892.86,0.0,5.29,6.15,79.62,109.8,2.84,35.71,14.6,14.6,1.05,9.55,38.3,16.13,34.72,100.0
22,33.33,87.56,0.0,435.78,33.1,0.0,14.32,0.0,3.0,99.18,0.0,0.0,148.54,18.43,18.43,159.56,33.33,100.0,28.82,0.0,46.08,264.5,69.44,0.0,0.0,30.8,67.8,59.91,83.9,20.28,12.0,4.0,16.0,68.0,9.22,19.35,1031.0,0.0,1031.0,1.46,0.0,0.0,0.0,23.56,65.97,23.56,92.86,8.76,217.0,88.76,0.0,435.78,36.87,4.41,1.54,60.0,138.8,42.42,64.22,9.22,0.0,0.7,9.98,30.72,10.84,23.81,47.62
23,66.67,8.75,0.0,66.8,38.4,0.0,7.74,0.0,3.0,98.9,0.0,0.0,150.09,2.69,0.0,18.92,66.67,95.61,48.04,6.59,0.0,293.72,14.87,0.0,6.98,31.45,68.9,13.47,66.78,19.65,8.33,8.33,35.42,47.92,6.73,17.04,131.96,13.53,131.96,0.86,18.72,0.0,0.0,23.08,63.62,24.54,100.0,2.28,1491.0,89.22,0.0,66.8,4.71,0.21,0.88,77.66,118.2,4.5,3.34,8.08,0.0,9.78,9.21,0.13,15.33,14.26,16.95
24,50.0,21.51,0.0,461.54,41.7,0.0,20.2,0.0,3.0,98.9,0.0,21.51,173.55,0.0,0.0,102.82,50.0,87.14,50.0,0.0,0.0,254.66,63.14,0.0,0.0,27.94,68.5,24.19,56.22,18.41,0.0,11.76,11.76,76.47,5.38,15.11,229.63,0.0,229.63,0.72,0.0,0.0,0.0,25.0,69.14,25.0,100.0,4.67,364.0,91.98,0.0,461.54,0.0,2.82,2.37,64.21,121.0,1.02,3.08,29.57,21.51,0.14,6.99,27.72,17.68,38.8,50.0
25,37.5,4.92,0.0,302.98,35.2,8.76,3.64,0.0,3.0,98.9,21.09,0.0,180.17,9.02,1.64,134.54,37.5,95.93,60.75,8.37,0.0,363.3,51.41,0.0,7.69,58.78,64.7,17.23,63.16,18.26,12.35,3.7,16.05,67.9,10.66,17.03,126.17,16.52,126.17,0.61,104.33,0.0,0.0,19.25,60.59,22.18,100.0,11.0,1227.0,80.55,0.0,302.98,-22.97,1.21,0.44,89.56,95.9,21.21,18.39,10.66,0.0,0.68,10.2,19.47,21.33,18.22,21.39
26,13.33,2.01,14.8,161.04,31.9,1.49,2.53,9.25,3.0,98.9,0.0,1.72,155.33,8.47,4.31,258.0,13.33,77.69,31.74,2.87,0.0,306.64,76.58,80.22,5.12,24.5,79.1,17.23,62.03,18.47,14.83,13.4,5.98,65.79,5.03,15.9,70.19,7.15,70.19,0.61,1.78,1.75,136.11,21.67,64.47,22.47,89.73,4.91,6930.0,72.44,0.71,161.04,5.31,2.46,0.07,51.17,87.6,24.31,18.36,9.19,1.72,7.74,4.65,10.97,12.37,13.68,6.11
27,100.0,139.34,0.0,195.56,47.8,0.0,0.0,0.0,3.0,98.36,0.0,20.49,188.98,0.0,0.0,18.33,100.0,100.0,24.64,0.0,0.0,808.64,9.46,0.0,0.0,54.32,68.2,73.77,50.96,15.61,8.0,16.0,24.0,52.0,12.3,16.03,8.13,0.0,8.13,0.98,0.0,0.0,0.0,23.68,63.68,17.37,95.0,5.06,237.0,86.67,0.0,195.56,8.2,2.34,89.53,8.4,145.4,16.67,177.78,20.49,20.49,0.96,18.61,39.41,21.17,31.17,62.5
28,31.25,40.11,0.0,494.35,46.1,0.0,9.12,70.62,2.0,98.36,0.0,-11.07,195.08,5.53,2.77,5.95,31.25,98.53,75.36,0.0,13.68,285.43,18.95,0.0,7.69,48.45,67.9,42.88,62.81,24.9,8.79,7.69,42.86,40.66,6.92,11.63,76.76,14.01,76.76,0.96,65.1,0.0,0.0,21.6,55.14,17.07,100.0,3.69,731.0,73.73,0.0,494.35,-1.38,0.57,15.9,61.8,110.5,4.42,42.37,11.07,-11.07,15.21,22.31,-0.95,18.18,22.84,285.71
29,83.33,23.74,0.0,510.87,44.2,0.0,0.0,21.74,1.0,100.0,0.0,-8.26,167.3,2.06,1.03,42.5,83.33,98.61,40.53,0.0,0.0,264.86,25.21,0.0,5.56,37.68,69.7,52.63,63.11,18.26,12.0,23.2,5.6,59.2,6.19,16.39,42.78,0.0,42.78,0.91,9.65,0.0,0.0,19.24,64.63,25.23,94.12,1.24,964.0,83.33,0.0,510.87,3.1,2.45,0.7,73.42,113.2,13.19,46.74,3.1,-8.26,4.07,10.49,24.39,17.57,29.93,35.21
30,48.39,5.35,11.1,181.73,37.1,2.27,2.72,6.77,3.0,98.9,20.9,-1.77,156.62,12.15,7.89,669.23,48.39,74.03,19.19,3.63,1.36,339.55,50.91,100.0,6.16,17.3,72.8,20.45,62.62,22.23,13.16,8.89,3.13,74.82,5.58,12.48,109.34,6.8,109.34,0.61,6.78,0.91,29.57,20.39,59.44,20.34,66.26,5.66,22051.0,44.93,1.41,181.73,2.9,7.94,0.67,64.64,81.9,17.61,15.95,8.43,-1.77,5.87,3.5,-4.48,11.94,15.67,5.73
31,50.0,15.27,0.0,142.48,43.3,0.0,0.0,0.0,3.0,100.0,0.0,7.63,118.4,0.0,0.0,38.51,50.0,100.0,36.3,0.0,0.0,156.96,43.9,0.0,30.0,41.51,68.8,20.36,59.92,21.71,21.88,0.0,28.12,50.0,5.09,13.18,-163.13,0.0,-163.13,0.75,0.0,0.0,0.0,17.33,61.36,28.12,92.86,3.1,387.0,91.71,0.0,142.48,-2.54,0.67,3.85,70.89,140.6,7.46,13.19,17.81,7.63,11.27,16.29,6.61,24.24,25.25,76.92
32,50.0,62.75,0.0,741.51,44.4,0.0,0.0,65.72,3.0,100.0,0.0,0.0,155.05,1.01,4.05,17.1,50.0,100.0,47.67,0.0,20.39,286.61,10.84,92.86,10.71,44.45,71.1,73.89,51.39,14.58,8.08,6.06,22.22,63.64,13.16,13.97,123.81,0.0,123.81,1.03,0.0,0.0,101.45,23.08,66.35,21.69,85.19,2.24,981.0,84.39,0.0,741.51,-5.06,1.49,33.61,28.75,157.0,9.05,65.72,5.06,0.0,2.43,10.38,36.82,15.11,29.92,62.99
33,100.0,12.52,0.0,62.72,48.6,0.0,5.41,0.0,3.0,100.0,0.0,0.0,271.69,0.0,0.0,37.33,100.0,100.0,100.0,0.0,0.0,250.78,78.67,0.0,12.5,54.47,68.2,26.83,61.72,19.45,7.69,5.13,38.46,48.72,3.58,14.31,69.26,0.0,69.26,0.9,0.0,0.0,0.0,16.33,61.22,25.92,100.0,4.59,545.0,87.45,0.0,62.72,5.37,0.75,0.14,64.69,126.5,9.43,17.92,8.94,0.0,11.77,20.11,7.92,19.54,26.21,59.52
34,57.14,3.64,0.0,2.02,33.4,1.62,2.8,1.7,3.0,100.0,39.53,2.42,173.57,7.19,3.64,765.72,57.14,71.15,38.91,2.43,1.62,297.26,40.09,96.97,3.46,35.41,71.7,25.29,55.82,15.12,16.21,13.93,0.91,68.95,5.17,15.82,11.58,4.85,11.58,0.58,14.15,0.0,71.39,17.39,61.0,21.44,94.45,4.17,12374.0,84.16,1.54,2.02,-1.7,6.74,1.56,61.38,84.8,20.53,15.13,8.73,2.42,1.92,6.86,7.46,7.7,17.32,12.21
35,40.0,6.51,0.0,442.11,39.6,0.0,0.0,5.26,3.0,98.9,72.42,0.0,170.88,2.6,2.6,61.69,40.0,99.22,30.08,13.02,13.16,288.81,45.82,0.0,4.35,49.43,72.6,44.27,58.66,16.97,12.0,20.0,10.67,57.33,7.81,15.79,91.62,0.0,91.62,0.79,43.42,0.0,0.0,19.82,69.67,26.58,100.0,7.11,760.0,89.31,0.0,442.11,3.91,2.76,1.94,74.44,111.0,12.17,30.26,10.42,0.0,0.82,9.01,15.68,16.28,25.52,36.36
36,60.0,9.66,0.0,104.25,67.0,0.0,4.99,0.0,2.0,100.0,0.0,-1.38,457.23,2.76,1.38,19.89,60.0,100.0,72.48,0.0,0.0,297.82,87.41,100.0,5.26,47.61,60.0,41.38,57.24,22.12,16.87,3.61,44.58,34.94,6.9,10.99,21.75,0.0,21.75,0.91,70.08,32.89,0.0,20.66,59.73,18.1,95.0,2.88,728.0,82.27,0.0,104.25,-13.79,0.39,0.0,59.97,121.9,10.26,21.95,8.28,-1.38,13.98,23.24,9.31,10.83,54.24,47.06
37,60.0,10.96,0.0,297.03,39.0,0.0,8.02,0.0,1.0,100.0,0.0,2.19,183.03,6.03,2.74,67.55,60.0,88.89,44.22,5.47,5.46,360.66,22.3,98.08,3.57,65.34,66.0,27.4,54.34,15.39,16.15,6.15,20.0,57.69,7.12,16.43,33.89,5.5,33.89,0.7,7.6,0.0,189.09,21.66,67.02,21.78,97.38,4.26,1832.0,77.74,0.0,297.03,1.1,2.21,0.73,57.34,100.3,9.78,34.1,10.41,2.19,14.92,23.27,32.66,11.22,13.23,14.87
38,82.61,9.03,0.0,353.57,48.8,0.0,8.46,0.0,2.0,100.0,12.77,3.01,576.65,4.21,2.41,25.71,82.61,98.15,22.78,6.07,11.97,631.71,34.33,66.67,4.26,52.03,67.4,26.47,59.75,18.49,9.92,18.32,19.85,51.91,10.23,15.08,186.36,6.05,186.36,0.78,29.69,0.0,38.34,19.57,51.86,15.05,98.23,7.78,1671.0,59.0,0.0,353.57,-1.81,1.83,25.67,53.44,103.6,3.97,29.76,10.83,3.01,2.76,29.89,5.96,17.48,30.75,46.22
39,85.71,5.93,0.0,293.28,40.7,6.79,5.5,20.37,3.0,99.18,0.0,2.64,154.74,5.93,2.64,89.69,85.71,98.28,35.37,6.56,0.0,288.53,28.58,66.67,8.06,52.75,62.4,20.42,67.92,15.27,10.9,24.64,20.85,43.6,5.27,21.08,77.09,6.57,77.09,0.88,12.07,0.0,26.32,19.39,52.21,16.14,100.0,3.5,1513.0,76.05,0.0,293.28,5.27,2.1,0.71,44.2,112.8,28.1,81.47,9.22,2.64,4.16,10.74,14.88,15.05,17.68,6.87
40,60.0,7.38,0.0,328.1,30.3,2.12,4.74,2.97,3.0,100.0,0.0,9.04,178.89,10.15,8.49,442.74,60.0,94.24,46.36,1.76,1.89,259.92,39.7,46.67,2.21,44.0,75.3,32.1,52.37,11.69,16.09,20.0,3.91,60.0,7.93,19.29,119.56,10.84,119.56,0.87,9.96,0.0,25.21,21.85,66.29,23.23,99.51,5.88,5304.0,80.73,1.26,328.1,9.78,8.48,7.04,42.7,86.9,15.46,32.7,14.94,9.04,6.68,10.46,34.24,17.77,13.43,11.75
41,50.0,1.77,209.46,264.67,46.8,17.96,7.27,0.0,2.0,99.18,0.0,5.32,154.66,4.73,2.37,28.84,50.0,96.28,78.88,5.97,5.95,234.99,30.78,0.0,5.41,54.6,63.9,18.33,74.56,21.71,13.49,1.59,35.71,49.21,4.73,18.02,358.26,5.88,358.26,0.68,4.79,0.0,0.0,20.64,56.98,21.2,99.21,3.81,1681.0,87.12,0.0,264.67,3.55,0.42,0.12,81.99,104.7,19.63,25.15,15.38,5.32,5.06,12.21,11.03,22.52,27.54,18.87
42,11.76,3.6,0.0,165.39,42.8,13.96,4.27,6.98,3.0,98.9,22.5,-0.72,176.56,5.04,1.44,59.36,11.76,93.3,25.76,7.26,0.0,203.0,20.63,0.0,2.86,43.85,68.6,30.22,50.98,17.1,8.25,16.49,19.59,55.67,9.35,12.91,45.82,7.18,45.82,0.79,32.19,0.0,0.0,19.12,52.08,16.44,100.0,3.97,1386.0,75.28,0.0,165.39,-5.76,1.43,0.78,66.03,103.3,1.21,2.79,7.19,-0.72,0.76,15.82,-4.48,13.64,13.93,22.22
43,75.0,9.22,0.0,286.76,54.4,14.71,12.08,88.24,3.0,100.0,0.0,0.0,176.27,3.07,0.0,25.37,75.0,98.21,62.09,0.0,0.0,276.49,76.53,0.0,18.18,42.0,66.2,26.11,84.62,28.7,19.61,13.73,23.53,43.14,6.14,13.73,61.31,15.29,61.31,0.96,0.0,0.0,0.0,20.3,55.24,19.13,100.0,1.08,648.0,76.23,1.53,286.76,-10.75,0.45,0.32,80.51,116.9,48.51,72.06,10.75,0.0,16.26,25.21,-0.92,16.62,27.42,10.42
44,66.67,9.89,0.0,327.91,43.1,0.0,0.0,0.0,3.0,100.0,0.0,2.05,242.92,2.73,1.02,20.79,66.67,98.03,45.53,3.42,0.0,341.19,18.98,83.78,1.72,46.62,73.7,25.58,61.62,16.18,9.44,12.94,42.31,35.31,5.12,18.6,85.14,0.0,85.14,0.87,44.79,20.56,29.05,21.59,62.55,21.99,99.51,1.74,2935.0,83.16,0.0,327.91,1.36,0.87,1.03,52.92,128.6,3.31,15.21,10.57,2.05,9.97,19.22,31.26,18.15,25.45,4.21
45,88.89,4.95,0.0,240.75,35.9,2.1,2.2,4.4,2.0,95.07,0.0,1.86,157.46,16.02,11.76,209.52,88.89,83.27,39.75,3.41,2.07,281.17,34.38,95.92,4.36,22.2,76.5,22.69,65.91,18.57,13.1,10.57,8.63,67.71,4.95,16.52,154.07,8.92,154.07,0.66,10.73,0.83,33.01,15.7,54.59,19.45,75.06,6.27,14509.0,43.43,1.3,240.75,0.69,2.78,0.45,64.41,103.6,11.45,15.73,11.0,1.86,8.67,13.39,4.7,17.25,13.35,7.5
46,0.0,37.5,0.0,491.43,60.7,0.0,0.0,0.0,3.0,98.36,0.0,0.0,206.36,6.25,0.0,7.12,0.0,100.0,100.0,63.69,0.0,1082.0,16.37,0.0,0.0,77.35,67.9,25.0,67.39,29.22,0.0,5.88,23.53,70.59,12.5,6.49,262.86,0.0,262.86,0.85,47.62,0.0,0.0,21.79,44.87,11.54,100.0,7.79,154.0,76.47,0.0,491.43,0.0,0.61,34.57,43.2,110.3,5.26,45.71,6.25,0.0,7.65,22.79,-16.76,11.11,37.34,71.43
47,66.67,13.73,0.0,445.34,36.7,8.1,3.61,2.02,3.0,100.0,0.0,6.1,178.03,6.1,2.29,159.76,66.67,88.78,60.47,3.86,3.81,312.27,51.0,78.26,3.33,74.44,69.8,72.46,52.0,15.98,10.95,4.48,9.95,74.63,13.73,15.3,239.78,7.65,239.78,0.7,31.86,0.0,114.14,13.48,71.93,36.74,93.87,4.53,2628.0,81.08,1.15,445.34,-8.39,5.42,0.83,64.35,89.9,10.72,28.34,14.11,6.1,12.04,20.3,43.45,12.27,11.4,16.76
48,50.0,0.0,0.0,208.33,28.2,83.33,44.86,83.33,3.0,99.18,0.0,7.63,157.79,0.0,0.0,46.29,50.0,100.0,100.0,0.0,0.0,249.38,99.11,0.0,11.11,52.75,64.8,0.0,59.76,12.98,23.08,0.0,38.46,38.46,7.63,22.14,144.95,0.0,144.95,0.76,0.0,0.0,0.0,17.14,51.43,21.9,100.0,1.53,131.0,82.76,0.0,208.33,7.63,1.02,0.37,58.52,120.5,25.0,41.67,15.27,7.63,3.69,9.75,35.05,22.41,14.75,105.26
49,57.14,4.21,34.94,98.29,42.2,1.36,3.51,2.31,3.0,100.0,0.0,-0.77,175.75,12.9,8.56,350.47,57.14,84.21,43.47,3.85,1.28,315.22,46.29,93.79,4.13,39.09,67.7,36.27,63.53,21.22,13.08,8.65,2.12,76.15,6.0,14.06,18.5,6.39,18.5,0.55,7.38,0.13,107.06,19.23,56.37,16.77,77.06,7.74,7833.0,66.5,1.02,98.29,-2.68,2.59,0.31,80.81,83.1,2.65,1.9,9.45,-0.77,13.8,20.49,11.22,15.94,24.3,7.9
